dp_RecordID,Donation Date,Amount,Payment Type,Item Number,Statement Title,Donation ID,Donor ID,Batch ID,Unnamed: 15,data_flag
1342076,2025-10-12,105.00,Credit Card,Visa,Offering - Impact Church,1060077,29468,19682,,valid
1342077,2025-10-12,2.09,Credit Card,Visa,Credit Card Processing Fees,1060078,29468,19682,,valid
1341973,2025-10-12,50.00,Credit Card,Visa,Offering - Impact Church,1059974,32135,19682,,valid
1342021,2025-10-12,300.00,Credit Card,Visa,Tithes - Impact Church,1060022,29502,19682,,valid
1341906,2025-10-12,25.00,Credit Card,Visa,Tithes - Impact Church,1059907,34431,19682,,valid
1341915,2025-10-12,0.20,Credit Card,Visa,Credit Card Processing Fees,1059916,26912,19682,,valid
1341907,2025-10-12,0.50,Credit Card,Visa,Credit Card Processing Fees,1059908,34431,19682,,valid
1341914,2025-10-12,10.00,Credit Card,Visa,Tithes - Impact Church,1059915,26912,19682,,valid
1341910,2025-10-12,100.00,Credit Card,Visa,Tithes - Impact Church,1059911,34204,19682,,valid
1341845,2025-10-12,20.00,Credit Card,Visa,Tithes - Impact Church,1059846,36217,19682,,valid
1341879,2025-10-12,20.00,Credit Card,Visa,Offering - Impact Church,1059880,26990,19682,,valid
1341956,2025-10-12,60.00,Credit Card,Mastercard,Tithes - Impact Church,1059957,21337,19682,,valid
1342075,2025-10-12,10.00,Credit Card,Visa,Offering - Impact Church,1060076,18408,19682,,valid
1341943,2025-10-12,300.00,Credit Card,Visa,Tithes - Impact Church,1059944,17987,19682,,valid
1341887,2025-10-12,50.00,Credit Card,Visa,Tithes - Impact Church,1059888,33644,19682,,valid
1341867,2025-10-12,50.00,Credit Card,Visa,Offering - Impact Church,1059868,30813,19682,,valid
1341852,2025-10-12,200.00,Credit Card,Mastercard,Tithes - Impact Church,1059853,35999,19682,,valid
1342081,2025-10-12,140.00,Credit Card,Visa,Tithes - Impact Church,1060082,34958,19682,,valid
1342082,2025-10-12,20.00,Credit Card,Visa,Offering - Impact Church,1060083,34958,19682,,valid
1341855,2025-10-12,20.00,Credit Card,Visa,Offering - Impact Church,1059856,35917,19682,,valid
1341831,2025-10-12,220.00,Credit Card,Mastercard,Offering - Impact Church,1059832,34751,19684,,valid
1342024,2025-10-12,140.00,Credit Card,Visa,Tithes - Impact Church,1060025,17523,19682,,valid
1342026,2025-10-12,10.00,Credit Card,Mastercard,Tithes - Impact Church,1060027,29334,19682,,valid
1342027,2025-10-12,0.20,Credit Card,Mastercard,Credit Card Processing Fees,1060028,29334,19682,,valid
1341835,2025-10-12,20.00,Credit Card,Visa,Offering - Impact Church,1059836,35537,19684,,valid
1341874,2025-10-12,500.00,Credit Card,Visa,Tithes - Impact Church,1059875,35815,19682,,valid
1341830,2025-10-12,10.00,Credit Card,Mastercard,Offering - Impact Church,1059831,19063,19684,,valid
1342042,2025-10-12,300.37,Credit Card,Visa,Tithes - Impact Church,1060043,28775,19682,,valid
1341905,2025-10-12,330.00,Credit Card,Visa,Tithes - Impact Church,1059906,34473,19682,,valid
1341878,2025-10-12,50.00,Credit Card,Visa,Tithes - Impact Church,1059879,35710,19682,,valid
1341962,2025-10-12,125.00,Credit Card,Visa,Legacy Impact Projects,1059963,21980,19682,,valid
1341961,2025-10-12,125.00,Credit Card,Visa,Legacy Local Outreach,1059962,21980,19682,,valid
1341884,2025-10-12,10.00,Credit Card,Visa,Tithes - Impact Church,1059885,35163,19682,,valid
1341881,2025-10-12,250.00,Credit Card,Visa,Tithes - Impact Church,1059882,29852,19682,,valid
1341862,2025-10-12,130.00,Credit Card,Visa,Tithes - Impact Church,1059863,31033,19682,,valid
1342045,2025-10-12,166.00,Credit Card,Visa,Tithes - Impact Church,1060046,29814,19682,,valid
1341982,2025-10-12,20.00,Credit Card,Visa,Tithes - Impact Church,1059983,32812,19682,,valid
1341990,2025-10-12,20.00,Credit Card,Mastercard,Offering - Impact Church,1059991,32842,19682,,valid
1342023,2025-10-12,50.00,Credit Card,Visa,Tithes - Impact Church,1060024,24257,19682,,valid
1342072,2025-10-12,100.00,Credit Card,Visa,Tithes - Impact Church,1060073,28960,19682,,valid
1341983,2025-10-12,0.40,Credit Card,Visa,Credit Card Processing Fees,1059984,32812,19682,,valid
1341980,2025-10-12,20.00,Credit Card,Visa,Tithes - Impact Church,1059981,18390,19682,,valid
1342033,2025-10-12,20.00,Credit Card,Visa,Tithes - Impact Church,1060034,17766,19682,,valid
1342078,2025-10-12,88.00,Credit Card,Visa,Offering - Impact Church,1060079,29524,19682,,valid
1341902,2025-10-12,91.87,Credit Card,Visa,Offering - Impact Church,1059903,25357,19682,,valid
1342046,2025-10-12,3.30,Credit Card,Visa,Credit Card Processing Fees,1060047,29814,19682,,valid
1341882,2025-10-12,4.98,Credit Card,Visa,Credit Card Processing Fees,1059883,29852,19682,,valid
1341903,2025-10-12,91.87,Credit Card,Visa,Tithes - Impact Church,1059904,25357,19682,,valid
1342084,2025-10-12,500.00,Credit Card,Visa,Tithes - Impact Church,1060085,30808,19682,,valid
1341848,2025-10-12,50.00,Credit Card,Visa,Tithes - Impact Church,1059849,35981,19682,,valid
1341921,2025-10-12,30.00,Credit Card,Mastercard,Tithes - Impact Church,1059922,33404,19682,,valid
1342028,2025-10-12,40.70,Credit Card,Visa,Tithes - Impact Church,1060029,19262,19682,,valid
1342080,2025-10-12,30.00,Credit Card,Amex,Tithes - Impact Church,1060081,16850,19682,,valid
1342004,2025-10-12,150.00,Credit Card,Visa,Tithes - Impact Church,1060005,30482,19682,,valid
1342005,2025-10-12,50.00,Credit Card,Visa,Offering - Impact Church,1060006,30482,19682,,valid
1342038,2025-10-11,0.20,Credit Card,Visa,Credit Card Processing Fees,1060039,31175,19682,,valid
1342037,2025-10-11,10.00,Credit Card,Visa,Tithes - Impact Church,1060038,31175,19682,,valid
1341947,2025-10-11,50.00,Credit Card,Visa,Legacy International Outreach,1059948,22801,19682,,valid
1341949,2025-10-11,20.00,Credit Card,Visa,Offering - Impact Church,1059950,22801,19682,,valid
1341948,2025-10-11,50.00,Credit Card,Visa,Legacy National Outreach,1059949,22801,19682,,valid
1341861,2025-10-11,200.00,Credit Card,Visa,Tithes - Impact Church,1059862,35959,19682,,valid
1342029,2025-10-11,95.00,Credit Card,Visa,Tithes - Impact Church,1060030,21895,19682,,valid
1342397,2025-10-11,2415.00,ACH/EFT,ACH,Tithes - Impact Church,1060374,21001,19683,,valid
1341750,2025-10-11,1050.00,Credit Card,Visa,Tithes - Impact Church,1059751,22310,19682,,valid
1341733,2025-10-11,0.76,Credit Card,Visa,Credit Card Processing Fees,1059734,31564,19682,,valid
1341732,2025-10-11,38.00,Credit Card,Visa,Tithes - Impact Church,1059733,31564,19682,,valid
1341776,2025-10-11,0.62,Credit Card,Visa,Credit Card Processing Fees,1059777,32033,19682,,valid
1341775,2025-10-11,31.00,Credit Card,Visa,Tithes - Impact Church,1059776,32033,19682,,valid
1341769,2025-10-11,600.00,Credit Card,Visa,Tithes - Impact Church,1059770,25911,19682,,valid
1341770,2025-10-11,12.94,Credit Card,Visa,Credit Card Processing Fees,1059771,25911,19682,,valid
1341768,2025-10-11,50.00,Credit Card,Visa,Offering - Impact Church,1059769,25911,19682,,valid
1341749,2025-10-11,70.00,Credit Card,Visa,Tithes - Impact Church,1059750,31941,19682,,valid
1341757,2025-10-11,50.00,Credit Card,Visa,Offering - Impact Church,1059758,23459,19682,,valid
1341758,2025-10-11,132.00,Credit Card,Visa,Tithes - Impact Church,1059759,23459,19682,,valid
1341730,2025-10-11,31.50,Credit Card,Visa,Tithes - Impact Church,1059731,32755,19682,,valid
1341739,2025-10-11,300.00,Credit Card,Visa,Tithes - Impact Church,1059740,32859,19682,,valid
1341766,2025-10-11,50.00,Credit Card,Visa,Tithes - Impact Church,1059767,24787,19682,,valid
1341767,2025-10-11,1.00,Credit Card,Visa,Credit Card Processing Fees,1059768,24787,19682,,valid
1341774,2025-10-11,1.00,Credit Card,Visa,Credit Card Processing Fees,1059775,19698,19682,,valid
1341773,2025-10-11,50.00,Credit Card,Visa,Tithes - Impact Church,1059774,19698,19682,,valid
1341762,2025-10-11,1.00,Credit Card,Visa,Credit Card Processing Fees,1059763,32441,19682,,valid
1341761,2025-10-11,10.00,Credit Card,Visa,Offering - Impact Church,1059762,32441,19682,,valid
1341760,2025-10-11,40.00,Credit Card,Visa,Tithes - Impact Church,1059761,32441,19682,,valid
1341759,2025-10-11,30.00,Credit Card,Mastercard,Tithes - Impact Church,1059760,22829,19682,,valid
1341725,2025-10-11,70.00,Credit Card,Visa,Tithes - Impact Church,1059726,20625,19682,,valid
1341731,2025-10-11,20.00,Credit Card,Visa,Benevolence,1059732,31701,19682,,valid
1341744,2025-10-11,20.00,Credit Card,Visa,iHope,1059745,24896,19682,,valid
1341743,2025-10-11,600.00,Credit Card,Visa,Tithes - Impact Church,1059744,24896,19682,,valid
1341735,2025-10-11,35.00,Credit Card,Visa,Offering - Impact Church,1059736,26529,19682,,valid
1341736,2025-10-11,8.40,Credit Card,Visa,Credit Card Processing Fees,1059737,26529,19682,,valid
1341734,2025-10-11,387.00,Credit Card,Visa,Tithes - Impact Church,1059735,26529,19682,,valid
1341777,2025-10-11,50.00,Credit Card,Visa,Tithes - Impact Church,1059778,29620,19682,,valid
1341778,2025-10-11,65.00,Credit Card,Visa,Tithes - Impact Church,1059779,27048,19682,,valid
1341727,2025-10-11,100.00,Credit Card,Visa,Tithes - Impact Church,1059728,17728,19682,,valid
1341728,2025-10-11,20.00,Credit Card,Visa,Offering - Impact Church,1059729,17728,19682,,valid
1341729,2025-10-11,2.39,Credit Card,Visa,Credit Card Processing Fees,1059730,17728,19682,,valid
1341721,2025-10-11,20.00,Credit Card,Visa,Offering - Impact Church,1059722,22317,19682,,valid
1341723,2025-10-11,100.00,Credit Card,Visa,Tithes - Impact Church,1059724,34485,19682,,valid
1341722,2025-10-11,95.00,Credit Card,Visa,Tithes - Impact Church,1059723,22317,19682,,valid
1341752,2025-10-11,478.00,Credit Card,Visa,Tithes - Impact Church,1059753,21739,19682,,valid
1341754,2025-10-11,10.00,Credit Card,Visa,Missions,1059755,21739,19682,,valid
1341753,2025-10-11,10.00,Credit Card,Visa,Benevolence,1059754,21739,19682,,valid
1341756,2025-10-11,100.00,Credit Card,Visa,Offering - Impact Church,1059757,21739,19682,,valid
1341755,2025-10-11,25.00,Credit Card,Visa,Legacy Next Gen,1059756,21739,19682,,valid
1341720,2025-10-11,4.44,Credit Card,Visa,Credit Card Processing Fees,1059721,35838,19682,,valid
1341719,2025-10-11,223.00,Credit Card,Visa,Tithes - Impact Church,1059720,35838,19682,,valid
1341748,2025-10-10,280.00,Credit Card,Visa,Tithes - Impact Church,1059749,24326,19682,,valid
1341763,2025-10-10,195.00,Credit Card,Visa,Tithes - Impact Church,1059764,23317,19682,,valid
1341779,2025-10-10,50.00,Credit Card,Visa,Tithes - Impact Church,1059780,19410,19682,,valid
1341751,2025-10-10,4150.00,Credit Card,Visa,Tithes - Impact Church,1059752,22310,19682,,valid
1341772,2025-10-10,50.00,Credit Card,Visa,Offering - Impact Church,1059773,32688,19682,,valid
1341771,2025-10-10,400.00,Credit Card,Visa,Tithes - Impact Church,1059772,32688,19682,,valid
1341738,2025-10-10,450.00,Credit Card,Mastercard,Offering - Impact Church,1059739,17964,19684,,valid
1341746,2025-10-10,5.00,Credit Card,Visa,Offering - Impact Church,1059747,22150,19682,,valid
1341747,2025-10-10,1.10,Credit Card,Visa,Credit Card Processing Fees,1059748,22150,19682,,valid
1341745,2025-10-10,50.00,Credit Card,Visa,Tithes - Impact Church,1059746,22150,19682,,valid
1341737,2025-10-10,221.00,Credit Card,Visa,Tithes - Impact Church,1059738,32492,19682,,valid
1341724,2025-10-10,300.00,Credit Card,Visa,Tithes - Impact Church,1059725,26683,19682,,valid
1341740,2025-10-10,162.00,Credit Card,Visa,Tithes - Impact Church,1059741,22108,19682,,valid
1341741,2025-10-10,10.00,Credit Card,Visa,Legacy International Outreach,1059742,22108,19682,,valid
1341742,2025-10-10,8.00,Credit Card,Visa,Offering - Impact Church,1059743,22108,19682,,valid
1341726,2025-10-10,400.00,Credit Card,Visa,Tithes - Impact Church,1059727,33610,19682,,valid
1341765,2025-10-10,2.79,Credit Card,Visa,Credit Card Processing Fees,1059766,25423,19682,,valid
1341764,2025-10-10,140.00,Credit Card,Visa,Tithes - Impact Church,1059765,25423,19682,,valid
1341679,2025-10-10,200.00,ACH/EFT,ACH,Tithes - Impact Church,1059680,26313,19676,,valid
1341634,2025-10-10,570.00,ACH/EFT,ACH,Tithes - Impact Church,1059635,23633,19676,,valid
1341626,2025-10-10,150.00,ACH/EFT,ACH,Tithes - Impact Church,1059627,26926,19676,,valid
1341680,2025-10-10,2.00,ACH/EFT,ACH,Credit Card Processing Fees,1059681,26313,19676,,valid
1341672,2025-10-10,150.00,ACH/EFT,ACH,Tithes - Impact Church,1059673,29359,19676,,valid
1341635,2025-10-10,5.70,ACH/EFT,ACH,Credit Card Processing Fees,1059636,23633,19676,,valid
1341625,2025-10-10,252.00,ACH/EFT,ACH,Tithes - Impact Church,1059626,21288,19676,,valid
1341714,2025-10-10,100.00,ACH/EFT,ACH,Offering - Impact Church,1059715,31220,19676,,valid
1341713,2025-10-10,1580.00,ACH/EFT,ACH,Tithes - Impact Church,1059714,31220,19676,,valid
1341617,2025-10-10,1.20,ACH/EFT,ACH,Credit Card Processing Fees,1059618,28509,19676,,valid
1341575,2025-10-10,302.00,ACH/EFT,ACH,Tithes - Impact Church,1059576,33699,19676,,valid
1341562,2025-10-10,0.20,ACH/EFT,ACH,Credit Card Processing Fees,1059563,32821,19676,,valid
1341561,2025-10-10,20.00,ACH/EFT,ACH,Offering - Impact Church,1059562,32821,19676,,valid
1341616,2025-10-10,120.00,ACH/EFT,ACH,Tithes - Impact Church,1059617,28509,19676,,valid
1341624,2025-10-10,170.00,ACH/EFT,ACH,Tithes - Impact Church,1059625,21621,19676,,valid
1341578,2025-10-10,35.00,ACH/EFT,ACH,Offering - Impact Church,1059579,27153,19676,,valid
1341597,2025-10-10,505.00,ACH/EFT,ACH,Tithes - Impact Church,1059598,20489,19676,,valid
1341581,2025-10-10,257.00,ACH/EFT,ACH,Tithes - Impact Church,1059582,16405,19676,,valid
1341690,2025-10-10,325.00,ACH/EFT,ACH,Tithes - Impact Church,1059691,32083,19676,,valid
1341603,2025-10-10,320.00,ACH/EFT,ACH,Tithes - Impact Church,1059604,27999,19676,,valid
1341570,2025-10-10,158.00,ACH/EFT,ACH,Tithes - Impact Church,1059571,22839,19676,,valid
1341700,2025-10-10,150.00,ACH/EFT,ACH,Tithes - Impact Church,1059701,33701,19676,,valid
1341691,2025-10-10,3.25,ACH/EFT,ACH,Credit Card Processing Fees,1059692,32083,19676,,valid
1341705,2025-10-10,150.00,ACH/EFT,ACH,Tithes - Impact Church,1059706,28259,19676,,valid
1341563,2025-10-10,209.00,ACH/EFT,ACH,Tithes - Impact Church,1059564,19182,19676,,valid
1341717,2025-10-10,20.00,ACH/EFT,ACH,Offering - Impact Church,1059718,19585,19676,,valid
1341642,2025-10-10,50.00,ACH/EFT,ACH,Tithes - Impact Church,1059643,18883,19676,,valid
1341569,2025-10-10,230.00,ACH/EFT,ACH,Tithes - Impact Church,1059570,33861,19676,,valid
1341577,2025-10-10,50.00,ACH/EFT,ACH,Tithes - Impact Church,1059578,31735,19676,,valid
1341718,2025-10-10,0.20,ACH/EFT,ACH,Credit Card Processing Fees,1059719,19585,19676,,valid
1341643,2025-10-10,0.50,ACH/EFT,ACH,Credit Card Processing Fees,1059644,18883,19676,,valid
1341694,2025-10-10,210.00,ACH/EFT,ACH,Offering - Impact Church,1059695,28136,19676,,valid
1341702,2025-10-10,80.00,ACH/EFT,ACH,Tithes - Impact Church,1059703,26815,19676,,valid
1341715,2025-10-10,825.00,ACH/EFT,ACH,Tithes - Impact Church,1059716,19585,19676,,valid
1341673,2025-10-10,1.50,ACH/EFT,ACH,Credit Card Processing Fees,1059674,29359,19676,,valid
1341555,2025-10-10,150.00,ACH/EFT,ACH,Tithes - Impact Church,1059556,35201,19676,,valid
1341579,2025-10-10,356.00,ACH/EFT,ACH,Tithes - Impact Church,1059580,33454,19676,,valid
1341716,2025-10-10,8.25,ACH/EFT,ACH,Credit Card Processing Fees,1059717,19585,19676,,valid
1341592,2025-10-10,490.00,ACH/EFT,ACH,Tithes - Impact Church,1059593,27150,19676,,valid
1341553,2025-10-10,20.00,ACH/EFT,ACH,Tithes - Impact Church,1059554,34226,19676,,valid
1341554,2025-10-10,25.00,ACH/EFT,ACH,Tithes - Impact Church,1059555,34329,19676,,valid
1341615,2025-10-10,181.00,ACH/EFT,ACH,Tithes - Impact Church,1059616,17330,19676,,valid
1341607,2025-10-10,10.00,ACH/EFT,ACH,Offering - Impact Church,1059608,32756,19676,,valid
1341549,2025-10-10,260.00,ACH/EFT,ACH,Tithes - Impact Church,1059550,35844,19676,,valid
1341695,2025-10-10,150.00,ACH/EFT,ACH,Tithes - Impact Church,1059696,32935,19676,,valid
1341550,2025-10-10,2.60,ACH/EFT,ACH,Credit Card Processing Fees,1059551,35844,19676,,valid
1341693,2025-10-10,410.00,ACH/EFT,ACH,Tithes - Impact Church,1059694,28136,19676,,valid
1341659,2025-10-10,20.00,Credit Card,Visa,Offering - Impact Church,1059660,32436,19682,,valid
1341658,2025-10-10,213.00,Credit Card,Visa,Tithes - Impact Church,1059659,32436,19682,,valid
1341644,2025-10-10,660.00,Credit Card,Visa,Tithes - Impact Church,1059645,21441,19682,,valid
1341645,2025-10-10,13.13,Credit Card,Visa,Credit Card Processing Fees,1059646,21441,19682,,valid
1341609,2025-10-10,280.00,Credit Card,Mastercard,Tithes - Impact Church,1059610,27813,19682,,valid
1341610,2025-10-10,1439.27,Credit Card,Visa,Tithes - Impact Church,1059611,18270,19682,,valid
1341647,2025-10-10,0.52,Credit Card,Mastercard,Credit Card Processing Fees,1059648,21441,19682,,valid
1341646,2025-10-10,26.00,Credit Card,Mastercard,Tithes - Impact Church,1059647,21441,19682,,valid
1341648,2025-10-10,40.00,Credit Card,Mastercard,Tithes - Impact Church,1059649,21441,19682,,valid
1341649,2025-10-10,0.80,Credit Card,Mastercard,Credit Card Processing Fees,1059650,21441,19682,,valid
1341611,2025-10-10,15.00,Credit Card,Visa,Tithes - Impact Church,1059612,20097,19682,,valid
1341612,2025-10-10,0.30,Credit Card,Visa,Credit Card Processing Fees,1059613,20097,19682,,valid
1341652,2025-10-10,97.00,Credit Card,Visa,Tithes - Impact Church,1059653,23254,19682,,valid
1341653,2025-10-10,3.00,Credit Card,Visa,Offering - Impact Church,1059654,23254,19682,,valid
1341664,2025-10-10,210.37,Credit Card,Mastercard,Tithes - Impact Church,1059665,18033,19682,,valid
1341542,2025-10-10,15.00,Credit Card,Visa,Tithes - Impact Church,1059543,27926,19682,,valid
1341560,2025-10-10,29.00,Credit Card,Visa,Tithes - Impact Church,1059561,31195,19682,,valid
1341580,2025-10-10,314.00,Credit Card,Visa,Tithes - Impact Church,1059581,31070,19682,,valid
1341675,2025-10-10,5.00,Credit Card,Visa,Offering - Impact Church,1059676,18147,19682,,valid
1341674,2025-10-10,815.00,Credit Card,Visa,Tithes - Impact Church,1059675,18147,19682,,valid
1341594,2025-10-10,260.00,Credit Card,Visa,Tithes - Impact Church,1059595,32569,19682,,valid
1341595,2025-10-10,5.00,Credit Card,Visa,Missions,1059596,32569,19682,,valid
1341627,2025-10-10,100.00,Credit Card,Visa,Tithes - Impact Church,1059628,35573,19682,,valid
1341587,2025-10-10,20.00,Credit Card,Visa,Offering - Impact Church,1059588,21400,19682,,valid
1341586,2025-10-10,150.00,Credit Card,Visa,Tithes - Impact Church,1059587,21400,19682,,valid
1341531,2025-10-10,140.00,Credit Card,Visa,Tithes - Impact Church,1059532,22987,19682,,valid
1341641,2025-10-10,372.00,Credit Card,Visa,Tithes - Impact Church,1059642,32772,19682,,valid
1341558,2025-10-10,10.00,Credit Card,Visa,Tithes - Impact Church,1059559,34788,19682,,valid
1341559,2025-10-10,0.20,Credit Card,Visa,Credit Card Processing Fees,1059560,34788,19682,,valid
1341545,2025-10-10,250.00,Credit Card,Visa,Tithes - Impact Church,1059546,26683,19682,,valid
1341608,2025-10-10,63.00,Credit Card,Visa,Tithes - Impact Church,1059609,22457,19682,,valid
1341638,2025-10-10,200.00,Credit Card,Visa,Tithes - Impact Church,1059639,27670,19682,,valid
1341588,2025-10-10,10.00,Credit Card,Visa,Tithes - Impact Church,1059589,32755,19682,,valid
1341667,2025-10-10,123.00,Credit Card,Mastercard,Tithes - Impact Church,1059668,17634,19682,,valid
1341552,2025-10-10,0.90,Credit Card,Visa,Credit Card Processing Fees,1059553,35572,19682,,valid
